fold,epoch,train loss,validation loss
4,16,0.0012776446279271372,0.010096229612827301
4,17,0.0010371519310865551,0.010269939645447514
4,18,0.0010395714419982618,0.010503045198592272
4,19,0.0011020404240948015,0.00960735883563757
4,20,0.0009730636582909418,0.008983207019892607
4,21,0.006050969731794404,0.026007535528730263
4,22,0.016974959600095946,0.04895564168691635
4,23,0.020473818582970472,0.03416075337339531
4,24,0.013911964815287363,0.03209827603264288
4,25,0.015009131105173202,0.03550376150418411
4,26,0.010191792455900992,0.029275728897614914
4,27,0.00590556833915235,0.03286535106599331
4,28,0.005525697249963525,0.037591961974447426
4,29,0.007089985390415504,0.03180877695029432
4,30,0.0058354047193591085,0.028523611920801075
5,1,0.014509549564016717,0.009184277277778496
5,2,0.008496721086668827,0.009768495082177898
5,3,0.005938096321187913,0.008527080528438091
5,4,0.004957368153901328,0.007301304997368293
5,5,0.0041525638551406915,0.010025041516531597
5,6,0.0042343796397160205,0.011060390198095278
5,7,0.004467711523396983,0.009226969485594467
5,8,0.0035713808805060885,0.016417608300054617
5,9,0.00561697246684205,0.015002340332350948
5,10,0.008703296383221945,0.03264625912362879
5,11,0.015597194721478792,0.02760076370428909
5,12,0.011903511504420922,0.022178312340243297
5,13,0.008874803271499417,0.019692048853771252
5,14,0.005443174574923303,0.024136742830953815
5,15,0.005266920657872799,0.016549875282428482
5,16,0.0042384371349942825,0.016920390877534042
5,17,0.0023363466967739875,0.015766595405611126
5,18,0.0015415700146972778,0.016408536413853817
5,19,0.014496054275826151,0.04428314112804153
5,20,0.022285548704011098,0.029935746707699516
5,21,0.01070057578562271,0.03053875504569574
5,22,0.006294965610972473,0.026153457435694607
5,23,0.0036851595089371714,0.021924383006989956
5,24,0.002479919961409732,0.022357238879935307
5,25,0.001775377416162796,0.021192733706398445
5,26,0.001396985658045326,0.022878495129671963
5,27,0.001199434396334081,0.02267498311332681
5,28,0.0011132972112612887,0.02150914335454052
5,29,0.0010876497045891093,0.02099318616092205
5,30,0.0009581992067285769,0.020629027858376503
