fold,epoch,train loss,validation loss
4,17,0.002021398140294921,0.0058291427240791645
4,18,0.0019774057450593404,0.0057932148602875795
4,19,0.0018686329990270593,0.00664222545244477
4,20,0.0016682242553326346,0.0059662518853491
4,21,0.0014908416390729446,0.006178285376253453
4,22,0.0019454271643466893,0.0063288473016159105
4,23,0.001708741297036232,0.007026365704157136
4,24,0.0014236434376687698,0.006656850772825154
4,25,0.001287721643512625,0.00829565795985135
4,26,0.0014711741061459872,0.00711689753965898
4,27,0.0015173722238701192,0.007108045487918637
4,28,0.0017360524146906322,0.007444610649889166
4,29,0.0017739335002954163,0.007827542214231058
4,30,0.0018421875304609006,0.008228490510108795
5,1,0.008667802410421982,0.0022710665679452095
5,2,0.002838662193555917,0.0018442339179190722
5,3,0.002425345032298494,0.0021118185779249125
5,4,0.002127830590498412,0.0016923604998737574
5,5,0.0018838147613375138,0.0015397057868540287
5,6,0.0017894814192827436,0.00227519088763405
5,7,0.0018193719747831068,0.0021622688297859645
5,8,0.0018571210287821789,0.0021163203160871158
5,9,0.001688652264419943,0.00216156272852624
5,10,0.0015058478332191174,0.0024957347513091836
5,11,0.0014868926484182122,0.002125653014941649
5,12,0.0014014596138925601,0.0020078029271892524
5,13,0.0012815337326000666,0.0025165983983738856
5,14,0.001583348372064176,0.0021033157721500506
5,15,0.0018627593485039792,0.00268615646795793
5,16,0.0016093803638969327,0.002722704910080541
5,17,0.001422494996361257,0.0025840725072405553
5,18,0.0018439668402563604,0.004009265029294925
5,19,0.0018058564317124408,0.00354142518798736
5,20,0.0018160077770950184,0.003695100440051068
5,21,0.0019499340116800297,0.0044345877090977
5,22,0.0021326234591903075,0.004612179473042488
5,23,0.0021878035761238564,0.004215139641680501
5,24,0.0023264867209252856,0.005799982442774556
5,25,0.0023326711767973998,0.004767828366973184
5,26,0.0017588108423210326,0.005027602066878568
5,27,0.0025452829404024498,0.0046236816031688995
5,28,0.0015446361448127953,0.005060617473315109
5,29,0.0012102534667411376,0.004643620647998018
5,30,0.0011108093423813227,0.005014552777125077
