fold,epoch,train loss,validation loss
1,1,0.003760707909682129,0.0017500964931784395
1,2,0.001047866864538464,0.0009864689720213073
1,3,0.0008232632453782364,0.0009606573996630493
1,4,0.0007047565110155596,0.0008599242542073755
1,5,0.0007399042076910485,0.0009431024590214044
1,6,0.0006325416737091119,0.0010394996119578023
1,7,0.0005852917749999775,0.0012042525305346525
1,8,0.0005542316498131914,0.001517757699531763
1,9,0.0005707231173771073,0.001071678322821449
1,10,0.0006026148994039363,0.0008221530210141679
1,11,0.005604819474729835,0.0016330156276158534
1,12,0.0014051467900932442,0.0014997433745751374
1,13,0.0009694520894481222,0.0010670690450387142
1,14,0.0007836122698226904,0.0007680369448566781
1,15,0.0006586794235629385,0.0009762676359452118
1,16,0.0005961293341687217,0.0007668554419143418
1,17,0.0005650306000327514,0.0011386763972825924
1,18,0.0005169961721461214,0.000932409951929003
1,19,0.00047436867753091697,0.0012776624144830264
1,20,0.0004649654580074572,0.0009068757751223816
1,21,0.0004537125876403545,0.0007949696068101218
1,22,0.0004176985976081211,0.0006278318529245372
1,23,0.00036783341324544695,0.0006765534122992156
1,24,0.00039410152468450776,0.0009412126069614276
1,25,0.00033295617809658514,0.0005466278644927498
1,26,0.0003243748077458857,0.0006822158528142018
1,27,0.00031370658180926393,0.0009218518092441207
1,28,0.00030371918907296446,0.0006582737079795526
1,29,0.0002901883338646238,0.000757593695082593
1,30,0.00027172345873560866,0.000896767697174121
2,1,0.0003313191318161149,0.00037272595168152815
2,2,0.000293757794659904,0.0004540379555821466
2,3,0.00026268335879702545,0.0003913603912150194
2,4,0.00028469160995563743,0.001468371428835305
2,5,0.00026497287114038106,0.0004404193023958381
2,6,0.0002252531715071795,0.0004358114187161292
2,7,0.0002439618317009183,0.0009928373563774687
2,8,0.00025534328464926027,0.0013092831542436507
2,9,0.00023042443650685905,0.0016861430343907081
2,10,0.00027543488050876965,0.000372179668684204
2,11,0.00020220814768543433,0.0004861915079571855
2,12,0.00021087302976958213,0.00041093579644152923
2,13,0.00019037548598624884,0.0004909108121061537
2,14,0.0002063237492045316,0.00039834432568499196
2,15,0.00023427011854430362,0.00040290477676913945
2,16,0.00019234066660897014,0.0030608427826655546
2,17,0.00018682545108945946,0.0025723875000325937
2,18,0.00019563861116654878,0.0006260843598874768
2,19,0.00020244709117818959,0.0004012133365461241
2,20,0.00017032903223638713,0.00038910052147552105
2,21,0.00018033058049383657,0.0012408434912718378
2,22,0.00018303575724538764,0.00042303439541743494
2,23,0.00016254254934803468,0.0014743040156843812
2,24,0.000263166943358899,0.00044017309817275137
2,25,0.00016526518860818766,0.0007072019611330476
2,26,0.0002095459690529596,0.000384071980670111
2,27,0.00016723007131650084,0.000473463725828126
2,28,0.00016402531266154774,0.0004300654888774155
2,29,0.0001628811987849669,0.0003829049590625209
2,30,0.0001269459135200824,0.0003865479687695642
3,1,0.000232984865572584,0.00043682143871310794
3,2,0.00020287924701351052,0.0006894248360141563
3,3,0.00020638767744497456,0.0002658297864750954
3,4,0.00016394186775920306,0.0002880543497252026
3,5,0.00017233373149483182,0.00026803570860839653
3,6,0.00014972653539819023,0.0006038249142469158
3,7,0.00016802923729616748,0.0013783742312630308
3,8,0.00015218349458689362,0.0033126576398239296
3,9,0.00015064418754400264,0.00039977140948182295
3,10,0.0001311295164753353,0.000305202311792158
3,11,0.00018261011163092435,0.00033055184326142895
3,12,0.0001647142445735846,0.00026448421216591114
3,13,0.00014543566072782816,0.0005309959882568937
3,14,0.00013054898559693872,0.00031231023526489307
3,15,0.00016373469096449183,0.0018339789883815092
3,16,0.00018323240835968517,0.0009789856508708686
3,17,0.00011928483047613023,0.000491257805774948
3,18,0.00011583592567781166,0.001300654528298543
3,19,0.00013260616497745724,0.0021184464523020356
3,20,0.00018728182638732491,0.0007502999377429845
3,21,0.00014489702166307854,0.00029377517013262183
3,22,0.00010991283520704156,0.0007881206809838544
3,23,0.00014022070084067755,0.001302913248658341
3,24,0.00010611285467742428,0.0003870076677604782
3,25,0.00010880474953931355,0.0003157881673623106
3,26,0.00011982313804335098,0.0003180632508152429
3,27,0.00017028973354121346,0.001365193239410838
3,28,0.0001642835306109473,0.00030435746408458847
3,29,0.00010225521102922261,0.00027138431582228765
3,30,0.00012322635368078175,0.0003515336181505153
4,1,0.00018632881227162034,0.0009269066165889221
4,2,0.00015652221639020572,0.00039410795938155053
4,3,0.00015030834682663654,0.00014339871416910304
4,4,0.00014662410665127883,0.0003629856994659238
4,5,0.0001697490109697137,0.0002169881288328877
4,6,0.00015214561203621992,0.00029872701626916905
4,7,0.00012819686612642247,0.00016931293212479515
4,8,0.00011769386012812596,0.0002445495818133837
