fold,epoch,train loss,validation loss
1,1,0.012558957647403607,0.007245676933783175
1,2,0.005901231184721214,0.0046662616158096954
1,3,0.0041351769099117665,0.003396683441947577
1,4,0.003197608956735255,0.003220387068095392
1,5,0.0026209983250795738,0.0028742811748106493
1,6,0.0022690317107757277,0.0022965665990394984
1,7,0.001960449758960157,0.0019520181500733706
1,8,0.0017743304974150312,0.001886969370299519
1,9,0.0015890380634559357,0.0021882935867557677
1,10,0.0015186623110477245,0.0017635683741837997
1,11,0.0014364326740721294,0.001507383993318708
1,12,0.0011698172438695095,0.001348787750945578
1,13,0.001113078873938997,0.0012847227258022801
1,14,0.0011744595363660936,0.0016687654077506674
1,15,0.001091278477911533,0.0012585048214245698
1,16,0.0009361990909715115,0.0014303074964709817
1,17,0.001008200407057338,0.0012204883946449923
1,18,0.0007697254640279044,0.0011347370053609383
1,19,0.0008125869386550096,0.0010359573230752951
1,20,0.0007981379855656422,0.001101644537448906
1,21,0.000705711660603361,0.0009127987128352114
1,22,0.0005856111990961127,0.0010861461247223443
1,23,0.0007309596783897246,0.0013195277904814082
1,24,0.0006894747239354373,0.0008260300027417578
1,25,0.0005210591338564264,0.0008036497839998335
1,26,0.0005796770051857526,0.000873120168878885
1,27,0.0006081072257819635,0.0009211169789044021
1,28,0.0005817442399816548,0.0008763171034363865
1,29,0.0005316010728861985,0.0007506671849508618
1,30,0.0004646728808891703,0.0007155705901411055
2,1,0.0006061147492883943,0.00036968716029983856
2,2,0.0005683617106949338,0.0005780551343866087
2,3,0.0004899722368635281,0.0007382993483996211
2,4,0.0004667561776351394,0.0004046501985993672
2,5,0.0004790796238875778,0.00046979101740908833
2,6,0.0004926071475156176,0.0005859637199562694
2,7,0.00041380167543696026,0.0005879405682494754
2,8,0.0003868757378237905,0.0010210177076927713
2,9,0.0005251320801845708,0.0007063489783786953
2,10,0.00040910445761556234,0.0004702733341160602
2,11,0.0003630740771481524,0.00043367185012558977
2,12,0.0004276298962705872,0.0005666840386524191
2,13,0.00042802287671640663,0.00047397409605029787
2,14,0.000380011021550607,0.0004817818569190332
2,15,0.0004260004451591694,0.0004622321814947229
2,16,0.00037889533736173156,0.0004644789610770898
2,17,0.00042536042381047,0.0005769791040902732
2,18,0.00037799858760771096,0.0005372390732383631
2,19,0.0003582899899731686,0.0004676397155948543
2,20,0.0003612995957821503,0.0004763451459062896
2,21,0.0003519706609295009,0.00043489375437570855
2,22,0.0002932277944798951,0.0005569407120911895
2,23,0.00035126792536579066,0.0004905834859277218
2,24,0.00036739300831564693,0.000665790600573995
2,25,0.00039248957353638043,0.0005062758758993305
2,26,0.0003153262736255552,0.0005283557645803928
2,27,0.00029601556871752555,0.0005017640984177319
2,28,0.0004080259146244333,0.00040489327447234283
2,29,0.0003741040855934516,0.0007900936281586093
2,30,0.0003188947699980554,0.00039009516370560736
3,1,0.00036707306975491906,0.00028010868211334177
3,2,0.0003337700884528263,0.00026014621788607176
3,3,0.0002718010790393867,0.0003033720538306298
3,4,0.0003367916429990962,0.0004111884914586903
3,5,0.00033113332672893563,0.0004190315064567536
3,6,0.0003437498268876891,0.00028761235824034876
3,7,0.0003237858343397614,0.0006898638190617877
3,8,0.00035470526769483676,0.0002885341648301431
3,9,0.00032935627745230467,0.0003815495976524455
3,10,0.00030181027692663696,0.00045592006715416007
3,11,0.0003380520079992155,0.0004489098994472532
3,12,0.00028219342950338774,0.00045093664392803707
3,13,0.00035903296026366195,0.00035064380776235753
3,14,0.00029102304143398055,0.0003128232697616767
3,15,0.00034102279360921574,0.0003911001934154358
3,16,0.00027561035895981806,0.0004289277184142713
3,17,0.0003548263160522043,0.0003699581027678971
3,18,0.00028667571835394123,0.00028035516510579935
3,19,0.00033158921712738034,0.0003271663034655351
3,20,0.00028421196602788755,0.0004169784025793776
3,21,0.0003634690301500418,0.00034364042827300954
3,22,0.0003177663486756806,0.0006071246061944334
3,23,0.0004328084676192026,0.0007271419108381926
3,24,0.00030680795056408364,0.000375514576688129
3,25,0.0002344888339141621,0.0003584290101159057
3,26,0.00022980194791220415,0.00034066105853987566
3,27,0.00022377836079261055,0.00046096807511338705
3,28,0.0002975770992715097,0.0004146876471450328
3,29,0.000316352651037473,0.00046576744202395966
3,30,0.00028108173260657184,0.0003191106946275253
4,1,0.00026866381292505695,0.00027978696236791194
4,2,0.0004121821044434856,0.0005374155592246742
4,3,0.0004567421783217856,0.0005335586615482556
4,4,0.00031398354077494375,0.00024063988121942126
4,5,0.0002606658091717377,0.00025093307960354105
4,6,0.00024561577274754176,0.00022006135461797473
4,7,0.0004166192444787879,0.0002630167287736248
4,8,0.00027797676137737953,0.0002755451720354739
4,9,0.0002504705696119973,0.00029435538634984166
4,10,0.0003075361768711136,0.00048780613512906427
4,11,0.00039529523061097193,0.00036534020512191617
4,12,0.00033493709597723245,0.0006395057288558782
4,13,0.0002859368163689442,0.0004034102057809873
4,14,0.0003503900541379616,0.00045043275264473724
4,15,0.00044767969490887175,0.00041818369728779156
4,16,0.0005357107123620285,0.0004923793755995288
4,17,0.0002447409361951342,0.0002690619518312286
4,18,0.00024871370391804653,0.00035384168794345375
4,19,0.0004364925634418313,0.0009064792344011733
4,20,0.0005358344378860199,0.0004563216568605075
4,21,0.0002877894536358518,0.00037682732884967675
4,22,0.00024095240367681125,0.0003153621663182878
4,23,0.0001613468809760837,0.00031856366411984663
4,24,0.00029846317600763897,0.0008495636467863186
4,25,0.0003436086051214217,0.00037053920260660367
4,26,0.00026821628471920567,0.0005170120692423664
4,27,0.00027354461264451473,0.00037225853809324123
4,28,0.0004973720616451293,0.00041034279023859137
4,29,0.0002554989183817114,0.00033990423221013787
4,30,0.0003710389961532685,0.0003930739667025748
5,1,0.00034721775665173295,0.00029184802472542656
5,2,0.000286124098001735,0.0002594782197443663
5,3,0.0005007699486989305,0.00045986498983174314
5,4,0.0003180247195409602,0.0002749484784575982
5,5,0.00024634886169995604,0.00022144158361617273
5,6,0.00020402215049811955,0.00023143050582561037
5,7,0.0005274573052485741,0.0004149086691603739
5,8,0.00037168076697502423,0.00032069003543879013
5,9,0.00031018507340302117,0.0005097364834547066
5,10,0.0003854004251066944,0.000365634942265271
5,11,0.0002592544826209825,0.00027907938568702594
5,12,0.0005178106022327185,0.0007772977824329761
5,13,0.00042540593649537453,0.0004055007842450811
5,14,0.0002483036101866573,0.000254334605952984
5,15,0.0003088419135093216,0.000285361261326955
5,16,0.00028079022290787266,0.0004431117472113821
5,17,0.00046432884503417915,0.0006178801820075525
5,18,0.00039520922212608265,0.00036331125342741887
5,19,0.0003667343883094339,0.0007049799058070232
5,20,0.0004020378186526644,0.0003752763753841755
5,21,0.0002894556559725282,0.0004992940852156464
5,22,0.0003540417142843273,0.00044034941922219497
5,23,0.00037997167057006903,0.00039657293500612703
5,24,0.00038387313723233565,0.0004358422057014968
5,25,0.0003773157224150974,0.00036401723656606097
5,26,0.0004890534429316858,0.0009135227619436354
5,27,0.0004197330551935244,0.0003644036897357778
5,28,0.00029407461327982234,0.00038815795654990697
5,29,0.0003233613713636406,0.0004102900141338001
5,30,0.0003020130782308483,0.00046947853133774
