fold,epoch,train loss,validation loss
4,29,0.0003543048310564787,0.010010738560760563
4,30,0.0003420307198428505,0.010615966960110447
5,1,0.004379100532137922,0.009335643019188534
5,2,0.002455714984708244,0.001985164073465223
5,3,0.0012790342734660953,0.001877657285976139
5,4,0.0009111163290938185,0.0010927259519865568
5,5,0.0007406468808074438,0.000828028704166751
5,6,0.0006569278041189093,0.0009063215534710748
5,7,0.0005210597411773744,0.001003659277392382
5,8,0.0004981454639207749,0.0009910789350132372
5,9,0.0004765565747567009,0.0008796042900278487
5,10,0.0006141790640651292,0.0009539688524620777
5,11,0.0005633334256431443,0.0012077779128131542
5,12,0.000413779541434321,0.0008734277269633657
5,13,0.0003603833205748482,0.0009372149149633267
5,14,0.0003258349045479138,0.0010069360459138725
5,15,0.0003189595479939488,0.0009707460148175331
5,16,0.0003232771407402608,0.0008872700273059309
5,17,0.00035244524458123906,0.0009444590171121738
5,18,0.0003646602324027169,0.0009664166348309002
5,19,0.0003736641034871961,0.0011888135711408474
5,20,0.0003396459110912734,0.0010414671692573888
5,21,0.00030938833896514205,0.0010073453992266548
5,22,0.0003432490266277455,0.0010121533678929236
5,23,0.0003860992209021268,0.0016645919954912229
5,24,0.0003760450268774072,0.001200775748161091
5,25,0.00045213113168886466,0.001352536068721251
5,26,0.0004540323667849104,0.0014032512448135424
5,27,0.0003866095991855088,0.0013053652576424859
5,28,0.00034914752316018126,0.001340961327183653
5,29,0.0002987768703384236,0.0015039728128943932
5,30,0.00031101739088106636,0.0013962833485989408
