fold,epoch,train loss,validation loss
1,1,0.22346253923717,0.18366542323069138
1,2,0.07734120947619279,0.058572148057547485
1,3,0.0659970422053621,0.055394894697449425
1,4,0.057554539026958604,0.053733330219984055
1,5,0.05269318552953856,0.052608409049836075
1,6,0.04795504246084463,0.048492182046175
1,7,0.04597009372498308,0.0537305281243541
1,8,0.043629866847324936,0.0503742935305292
1,9,0.04179150265242372,0.060681491074236954
1,10,0.0377991275773162,0.04977125742218711
1,11,0.034663486471843155,0.05379048904234713
1,12,0.03369042805085579,0.05574293333021077
1,13,0.03232367203703949,0.05075273696671833
1,14,0.029377162678255922,0.06291649185798386
1,15,0.03151205119987329,0.05560348216782917
1,16,0.028192745344269843,0.054981981150128624
1,17,0.02819024651710476,0.05663564868948676
1,18,0.027171486079515444,0.0557464598254724
1,19,0.022760997171558085,0.05407612872394649
1,20,0.019921307496371724,0.05505185066299005
1,21,0.021194718778133392,0.053372508084232155
1,22,0.01739700539924559,0.05438566885211251
1,23,0.01627635567759474,0.0562939735298807
1,24,0.01670292297023393,0.057619733227924866
1,25,0.016280357459826127,0.05958776379173452
1,26,0.013025506532617978,0.05528326535766775
1,27,0.011953914593461724,0.05454474382779815
1,28,0.01022083468602172,0.058103858747265556
1,29,0.010335648665204644,0.05685751580379226
1,30,0.012157900236724388,0.05759762193668972
2,1,0.05330648295403946,0.04514999890869314
2,2,0.04354628006972018,0.04290915551510724
2,3,0.03940932922774837,0.04211143438111652
2,4,0.03455250293371223,0.04125564579259266
2,5,0.03067214334649699,0.0390542879361998
2,6,0.028716817498207092,0.04955058375542814
2,7,0.03175577437061639,0.047649877653880554
2,8,0.03547591933359703,0.04921859096397053
2,9,0.03210582043088618,0.043962476436387406
2,10,0.02462636014180524,0.04467348551208323
2,11,0.020615539291784876,0.045418410477313126
2,12,0.015789224522277004,0.05268051780082963
2,13,0.014611038046755962,0.04210966622287577
2,14,0.014416834938206844,0.04454950310967185
2,15,0.013351994411398968,0.043249340897256676
2,16,0.011567612877115607,0.04274218258532611
2,17,0.008543183062491673,0.0386444977061315
2,18,0.008031980932823249,0.041819569570097054
2,19,0.00876297299484057,0.0454763536426154
2,20,0.011336161610892131,0.04461463456126777
2,21,0.012959777543853437,0.04503711990334771
2,22,0.012923997350125796,0.06270300156690857
2,23,0.010762073432228394,0.049886646257205444
2,24,0.01089537923135573,0.04944838549603115
2,25,0.008352878780680754,0.0475639213215221
2,26,0.007969050424262172,0.04222485575486313
2,27,0.005866795002172391,0.04199165833944624
2,28,0.005140373560910423,0.042190640826116906
2,29,0.00466099757856379,0.04011408883062276
2,30,0.004160443814249621,0.04121281172741543
3,1,0.023239196322503545,0.013332734815776348
3,2,0.018158302398487217,0.014517006887630983
3,3,0.01405868444236971,0.014445559206334028
3,4,0.01815342175818625,0.021472885527394035
3,5,0.012517909741117841,0.014892394400455734
3,6,0.009209608747845604,0.017772348258983005
3,7,0.00978916140628003,0.015422074886208231
3,8,0.008347753091670927,0.012859618629921566
3,9,0.00695985891590161,0.012639514847912571
3,10,0.0051536864456942395,0.012280309572815895
3,11,0.004127878867577584,0.011259651404212822
3,12,0.003791911361206855,0.012190996245904402
3,13,0.003800131269686279,0.012266351926055822
3,14,0.0036207736758071753,0.012329573319716887
3,15,0.003675544002492513,0.010951421477577904
