fold,epoch,train loss,validation loss
1,1,0.11310281143302009,0.1528847556222569
1,2,0.042548692208670434,0.14513668417930603
1,3,0.031943071190090405,0.20205359702760523
1,4,0.027475141387965,0.20409973778507925
1,5,0.01941393892325106,0.15233765948902478
1,6,0.0162288875851248,0.12337636879899284
1,7,0.013606521411843243,0.10715488954023882
1,8,0.010834145093602794,0.09938611496578563
1,9,0.011971315213789543,0.06332438439130783
1,10,0.008633038982571591,0.06792565977031534
1,11,0.007872439233497494,0.04727115905420347
1,12,0.006366803732124113,0.04114029454914006
1,13,0.0048693083226680756,0.0396330553022298
1,14,0.005375067853102726,0.040730677883733406
1,15,0.004765007561737937,0.04304879565130581
1,16,0.005565804806316183,0.04451719442890449
1,17,0.005266197247519379,0.036113223738291046
1,18,0.004528817765059925,0.038937974721193314
1,19,0.004100342153660243,0.03474774008447474
1,20,0.0037372466010440674,0.039563123136758804
1,21,0.0032494859714504508,0.03542147898538546
1,22,0.003125868255405554,0.03657822531055321
1,23,0.0037218279626575253,0.039493702690709724
1,24,0.00410480497659938,0.03707253374159336
1,25,0.0041001099050931985,0.036057127808982674
1,26,0.003188573644452152,0.036325104873288765
1,27,0.0032902780221775174,0.03782391040162607
1,28,0.002976311193335624,0.03612629036334428
1,29,0.002797329911984326,0.03593398258090019
1,30,0.003574348653533629,0.039516052061861213
2,1,0.022771258350639118,0.03248682093213905
2,2,0.011546703742905742,0.015956528146158565
2,3,0.007782448382515993,0.015742428600788116
2,4,0.0065246015299289,0.011551038023423065
2,5,0.00538282762170725,0.010915393602441658
2,6,0.005157618278947969,0.01111298410052603
2,7,0.004434013478679671,0.012107854582030664
2,8,0.005048192638371672,0.025348949076777153
2,9,0.007047278801023606,0.027848704972050407
2,10,0.00925700442998537,0.03059764477339658
2,11,0.007195650805009618,0.02702637304636565
2,12,0.007173670899300348,0.051238536326722664
2,13,0.006522400570767266,0.02615594914691015
2,14,0.004553097998723388,0.027323331345211376
2,15,0.0036971630040733587,0.01825910247862339
2,16,0.0023659582809722494,0.013807604301043531
2,17,0.0022274198348722642,0.013600013218820095
2,18,0.0017909022003767035,0.013340661048211834
2,19,0.0019869626100574222,0.011774352032013914
2,20,0.0019247012124175118,0.01262444659898227
2,21,0.0017007366072253457,0.013811286581172184
2,22,0.003067070354951457,0.015839445828036827
2,23,0.002902212261687964,0.01706012236801061
2,24,0.0035426703924756674,0.021873550658876247
2,25,0.003130929494675781,0.016647229394452137
2,26,0.0024316543352878874,0.01622537523508072
2,27,0.0022239943833223413,0.013263721019029617
2,28,0.0017241595889486018,0.014601412144574251
2,29,0.0015070139086760935,0.014590861995450476
2,30,0.001286188931858522,0.015382903374054215
3,1,0.009879553479896415,0.00979587384922938
3,2,0.005223182545575712,0.012961736626245758
3,3,0.003987440140917897,0.004332392053170638
3,4,0.0028174483727308967,0.010213975963944738
3,5,0.003167764743834379,0.012193218762563034
3,6,0.00471692995190443,0.007052044595845721
3,7,0.0038247090941738514,0.01873993111604994
3,8,0.0038415589702448676,0.006935701366852631
3,9,0.0028011446563704382,0.004564640218053351
3,10,0.0023164658618736126,0.004736885830590671
3,11,0.0016751299983644415,0.0026987195226617837
3,12,0.0013371379685676878,0.0034146955956450916
3,13,0.0014148874491054033,0.004196055550974878
3,14,0.0017127955105111358,0.006844535787505182
3,15,0.003312371521522956,0.06697875904765996
3,16,0.006480167187484247,0.03590514900332147
3,17,0.009695094400307252,0.030821797691962936
3,18,0.005657354602590203,0.033864458853548225
3,19,0.004584883905148932,0.014835371127860113
3,20,0.0022576758527152593,0.00973890366202051
3,21,0.0019786946192782906,0.00841666529463096
3,22,0.0016194038270484832,0.006922448477284474
3,23,0.0013220079764280292,0.006175763947381215
3,24,0.0011411461760179094,0.007037112447009845
3,25,0.001033335281092496,0.007128490981730548
3,26,0.001201793468291206,0.006805679422210564
3,27,0.0009717446172587751,0.005241614554754712
3,28,0.001114687443034546,0.007096805609762669
3,29,0.0012038678881557037,0.006071616175838492
3,30,0.0010959759487637452,0.006391958799213171
4,1,0.007000975851302168,0.010373856533657421
4,2,0.0036538936685593356,0.011954528575932438
4,3,0.003134002193941602,0.009138633327727968
4,4,0.002462895298820166,0.009941813832318241
4,5,0.004406530931148501,0.011922708543186838
4,6,0.0035600243912388882,0.01188608631491661
4,7,0.003105513432750567,0.015663407658311455
4,8,0.004651452004466029,0.02270937863398682
4,9,0.003370865250915466,0.022470101544802838
4,10,0.002904902938531623,0.03555074554275383
4,11,0.002092315820932743,0.01877910220487551
4,12,0.001975804051783468,0.008520667102526535
4,13,0.0019991965687257193,0.0070979840291494675
4,14,0.0013195561020568544,0.005878122840923342
4,15,0.0010297445433458225,0.0033140836749225855
4,16,0.0009652422865786191,0.0031590363942086697
4,17,0.0010555305274292117,0.0027687906880270352
4,18,0.0010930070309855399,0.0029969284607266836
4,19,0.0010285763058900123,0.0025883295403962784
4,20,0.0009777392634922372,0.0026249225378375163
4,21,0.0009756027194227846,0.0026769098423590713
4,22,0.0009896192655322097,0.0028735545082864437
4,23,0.0008506638086622669,0.002964566959152845
4,24,0.0009174652333881351,0.002921064892275767
4,25,0.0011975747031447966,0.0026640793604945593
4,26,0.0010752507978828536,0.0024396098345856776
4,27,0.0008476857952440955,0.0022462609393352814
4,28,0.0008543964927195615,0.002759404734454372
4,29,0.0007394730609597726,0.002978571711785414
4,30,0.0010413104450673841,0.0037509670840914955
5,1,0.004414412946928115,0.015848997303030708
5,2,0.0022039699916993932,0.020153142427178947
5,3,0.0028005543031862806,0.008847821249880573
5,4,0.00271413007673497,0.031688887625932693
5,5,0.0038118587440944146,0.01053929278119044
5,6,0.0020834940785009947,0.0052616851065646515
5,7,0.0015494210016359354,0.005032139851457693
5,8,0.001709810951502905,0.0078561817380515
5,9,0.001925515412862989,0.010099769972095435
5,10,0.0022043093534496925,0.02051695884967392
5,11,0.005419854376842046,0.03286224146458236
5,12,0.007869915493453542,0.019461115229536186
5,13,0.003022704043403445,0.008451309668916192
5,14,0.0014932757032857765,0.004262047840959646
5,15,0.0010984539167977693,0.004097880763848397
5,16,0.0008311600055700789,0.003666642788712951
5,17,0.000791344680779037,0.0036100224189629607
5,18,0.0008625185083863991,0.003093334602784704
5,19,0.0008542332146871125,0.003955528954975307
