fold,epoch,train loss,validation loss
3,7,0.0018945038083031597,0.003693159817802635
3,8,0.0018369182473092916,0.004323147131468762
3,9,0.0017478126891156925,0.003590866627002304
3,10,0.001253723962387691,0.0057792691937224435
3,11,0.0018149792782164045,0.0033318221315064215
3,12,0.0011096577273703935,0.0041858486365526915
3,13,0.002458183893135616,0.006465414962307973
3,14,0.0016725360557237373,0.0035054078325629234
3,15,0.001280220745164635,0.0034352005247704005
3,16,0.0013321841667805398,0.0037343285088850694
3,17,0.0010434424614123557,0.004133558874441819
3,18,0.0014615927371085576,0.003438693704083562
3,19,0.002406449892857511,0.006276862568814646
3,20,0.001376718971490239,0.0040165781128135595
3,21,0.0016842209332112578,0.004606873559003527
3,22,0.0009955669160089677,0.005621721841056238
3,23,0.0010910401185919042,0.006079061507162723
3,24,0.0011175631329284183,0.004560318182815205
3,25,0.001021470048553532,0.003766546110537919
3,26,0.0007567251152414385,0.004374146249822595
3,27,0.0009211671207421681,0.005235160150649873
3,28,0.0009116070605592714,0.004848218395967375
3,29,0.0008555362271311294,0.005307138241319494
3,30,0.0007171456555148498,0.004868261473761363
4,1,0.00982520776978206,0.011379831258884886
4,2,0.0044422760977232386,0.05211802165616642
4,3,0.003671905175516648,0.005751028635793112
4,4,0.0026023103079448142,0.006279859416694803
4,5,0.002003387733739579,0.005061821440573443
4,6,0.001769070383272178,0.005187402585182677
4,7,0.001399303798929655,0.003562864021990787
4,8,0.0009399678002366619,0.0022103081732480364
4,9,0.0007887177690420122,0.0019227621642957356
4,10,0.0004096739472255909,0.002993585383096202
4,11,0.0007375300154394825,0.0018594042948362503
4,12,0.0004641027941640156,0.001760070598472587
4,13,0.0004670067605080216,0.002213131281843578
4,14,0.000605833659522302,0.0021809335501695223
4,15,0.0003866851710925056,0.0015011563029309566
4,16,0.0005154506836247276,0.0014230489191091196
4,17,0.0004404507587120558,0.0021578909786926074
4,18,0.000793760071419889,0.002273711047812619
4,19,0.0006804538650266338,0.002374357713217085
4,20,0.0008721942847062435,0.002069255538200113
4,21,0.0008276289424559634,0.002434264508668672
4,22,0.0007181425531771744,0.0018793463452973149
4,23,0.0004345682800270706,0.0019813072867691517
4,24,0.000938345237435507,0.005905443802475929
4,25,0.0008207947990047701,0.003018323459069837
4,26,0.00067233553688441,0.0027516964950006118
4,27,0.0009476637593858565,0.0031033776150169697
4,28,0.0021489164674200027,0.024983047592368992
4,29,0.023920772419798942,0.10522943396459926
4,30,0.020390485524244252,0.03248777646910061
5,1,0.017317948685515495,0.009954786901785568
5,2,0.0047741016162382,0.005259963366287676
5,3,0.002730086750705682,0.006481030109253797
5,4,0.0020897979321446093,0.007231627082960172
5,5,0.001877095429725679,0.003911678213626146
5,6,0.0013698645870179114,0.0032424919137900524
5,7,0.0011647929447159793,0.003506589003584602
5,8,0.0009987919059182917,0.00294033128937537
5,9,0.0008692366384258051,0.00828140808946707
5,10,0.0027446728504617653,0.008758858904581179
5,11,0.004486828413237596,0.013894602571698752
5,12,0.0029960654432042723,0.00670551559464498
5,13,0.0018616127587544422,0.005577861521901054
5,14,0.0009043527381782908,0.004177946682003411
5,15,0.0006397301060912598,0.004180387509140101
5,16,0.00078470671689415,0.004121552835303274
5,17,0.00045980017499199936,0.0051236152013933115
5,18,0.0007137154950344536,0.004667958710342646
5,19,0.0006037577245262496,0.004015193151479418
5,20,0.000591524810131107,0.0036757315763018346
5,21,0.0004493883472085664,0.0039025536230341954
5,22,0.0004980604630656584,0.004873046990145336
5,23,0.0004563818466045805,0.004143177256496115
5,24,0.0004261917288420678,0.0041195282458581705
5,25,0.0004762914437118785,0.0036210205236619167
5,26,0.0004388039770197966,0.003964161309836941
5,27,0.0002854178542509631,0.0035339121558618817
5,28,0.00048119275708727186,0.003521719968623736
5,29,0.0004413793410224441,0.0037498243618756533
5,30,0.00047201654836369144,0.004884069658477198
