x,y
328,63
328,63
328,63
328,63
328,63
328,63
328,63
328,63
328,63
328,63
329,63
328,63
328,63
328,63
328,63
328,63
328,63
328,63
328,63
328,63
328,63
328,63
328,63
328,63
328,63
328,63
328,63
328,63
328,63
328,63
328,63
328,63
328,63
328,63
328,63
328,63
328,63
328,63
328,63
328,63
328,63
328,63
328,63
328,63
328,63
328,63
328,63
328,63
328,63
