time_stamp,frame,x,y,z,yaw,pitch,roll,vx,vy,vz,speed_mps,speed_kmh,throttle,steer,brake,reverse,gear,collision_impulse,collision_with,lane_invasion,weather_cloud,weather_rain,weather_wetness,weather_fog
30.063421121565625,1330,263.2110290527344,330.9927673339844,-0.0012474822578951716,-0.2926635146141052,0.07481105625629425,0.011661714874207973,1.4970707893371582,-0.04031793028116226,0.00040609357529319823,1.4976136513469456,5.391409144849004,0.49837806820869446,-0.04495788738131523,0.0,False,1,0.0,,,60.0,40.0,80.0,5.0
30.0996747079771,1331,263.26568603515625,330.9913330078125,-0.0012520599411800504,-0.3471374809741974,0.07336989045143127,0.01066586747765541,1.5548810958862305,-0.04085921123623848,-5.9490201238077134e-05,1.5554178541556918,5.59950427496049,0.4983540177345276,-0.04035978764295578,0.0,False,1,0.0,,,60.0,40.0,80.0,5.0
30.138500085799024,1332,263.3263244628906,330.9895935058594,-0.0012808990431949496,-0.4065551161766052,0.07113641500473022,0.010025542229413986,1.6107532978057861,-0.043884385377168655,-0.0005086040473543108,1.6113510742076738,5.800863867147625,0.4983793795108795,-0.04114352911710739,0.0,False,1,0.0,,,60.0,40.0,80.0,5.0
30.17529662954621,1333,263.3858947753906,330.98779296875,-0.0012765121646225452,-0.46835318207740784,0.06929909437894821,0.010544671677052975,1.6653269529342651,-0.049257658421993256,0.0001634120853850618,1.6660552823319073,5.9977990163948665,0.4982668459415436,-0.04472625255584717,0.0,False,1,0.0,,,60.0,40.0,80.0,5.0
30.212839408544824,1334,263.44879150390625,330.98565673828125,-0.0012791823828592896,-0.541534423828125,0.0676325261592865,0.012435967102646828,1.7203900814056396,-0.05749867856502533,2.4700164431123994e-05,1.7213506705043355,6.196862413815608,0.49744096398353577,-0.051139574497938156,0.0,False,1,0.0,,,60.0,40.0,80.0,5.0
30.247970587341115,1335,263.5096435546875,330.984130859375,-0.0012611007550731301,-0.5830994248390198,0.06668996065855026,0.005825233645737171,1.7741672992706299,-0.04042626917362213,0.0003534889256116003,1.7746278522538068,6.388660268113704,0.4974161684513092,-0.018628139048814774,0.0,False,1,0.0,,,60.0,40.0,80.0,5.0
30.280786311952397,1336,263.5682373046875,330.9822692871094,-0.0012366867158561945,-0.6381224989891052,0.06584302335977554,0.009172852151095867,1.8160390853881836,-0.061866115778684616,0.0006659221253357828,1.8170926832144167,6.5415336595719005,0.49664318561553955,-0.055544279515743256,0.0,False,1,0.0,,,60.0,40.0,80.0,5.0
30.31150806020014,1337,263.6239318847656,330.9806213378906,-0.0012122344924136996,-0.6894224882125854,0.0628923773765564,0.006892787758260965,1.8314934968948364,-0.049427200108766556,0.0006971835973672569,1.8321604633174564,6.595777667942843,0.4973548948764801,-0.024101678282022476,0.0,False,1,0.0,,,60.0,40.0,80.0,5.0
30.341707453830168,1338,263.6793212890625,330.978515625,-0.0011990737402811646,-0.7638549208641052,0.05907430127263069,0.012553451582789421,1.8545687198638916,-0.0780990794301033,0.0005354404565878212,1.8562125119721355,6.682365043099688,0.4981248378753662,-0.08191407471895218,0.0,False,1,0.0,,,60.0,40.0,80.0,5.0
30.378596634371206,1339,263.7474670410156,330.97503662109375,-0.001241989084519446,-0.899383544921875,0.052749548107385635,0.022183198481798172,1.8681238889694214,-0.09528578817844391,-0.0006526851793751121,1.8705525044662514,6.733989016078505,0.4981248378753662,-0.08191407471895218,0.0,False,1,0.0,,,60.0,40.0,80.0,5.0
30.42531129787676,1340,263.83447265625,330.97039794921875,-0.0012752150651067495,-1.073333740234375,0.04460796341300011,0.022531548514962196,1.8632088899612427,-0.09408247470855713,-0.0003439044812694192,1.8655827502279776,6.71609790082072,0.4949381947517395,-0.06799060106277466,0.0,False,1,0.0,,,60.0,40.0,80.0,5.0
30.458855331642553,1341,263.8983154296875,330.96734619140625,-0.0012583923526108265,-1.1678160429000854,0.042381320148706436,0.016300391405820847,1.9079492092132568,-0.08382578939199448,0.0003933715634047985,1.9097898058807075,6.875243301170547,0.4934474229812622,-0.04277787730097771,0.0,False,1,0.0,,,60.0,40.0,80.0,5.0
30.490710974438116,1342,263.9603576660156,330.9642028808594,-0.0012383651919662952,-1.265899658203125,0.042490605264902115,0.017372095957398415,1.9540988206863403,-0.10027854889631271,0.0005134487291797996,1.9566701950012153,7.044012702004375,0.4911384582519531,-0.06731835752725601,0.0,False,1,0.0,,,60.0,40.0,80.0,5.0
30.523185555590317,1343,264.0248718261719,330.95989990234375,-0.0012258529895916581,-1.4080201387405396,0.04314630106091499,0.02770344726741314,1.9920388460159302,-0.1343507468700409,0.00040880677988752723,1.9965643125990207,7.187631525356474,0.4938184916973114,-0.10866811871528625,0.0,False,1,0.0,,,60.0,40.0,80.0,5.0
30.55677488516085,1344,264.09295654296875,330.9559020996094,-0.0012245940743014216,-1.524383544921875,0.04387713223695755,0.021028703078627586,2.031994342803955,-0.10573761910200119,-0.0001151275573647581,2.0347435874170956,7.325076914701544,0.49704480171203613,-0.035913728177547455,0.0,False,1,0.0,,,60.0,40.0,80.0,5.0
30.59501325036399,1345,264.1716003417969,330.9520263671875,-0.001279106130823493,-1.616790771484375,0.042668189853429794,0.010649507865309715,2.0529093742370605,-0.09798666089773178,-0.0011964797740802169,2.0552468747350368,7.398888749046132,0.49704480171203613,-0.035913728177547455,0.0,False,1,0.0,,,60.0,40.0,80.0,5.0
