time_stamp,frame,x,y,z,yaw,pitch,roll,vx,vy,vz,speed_mps,speed_kmh,throttle,steer,brake,reverse,gear,collision_impulse,collision_with,lane_invasion,weather_cloud,weather_rain,weather_wetness,weather_fog
49.30525289988145,2036,264.5271911621094,330.89495849609375,-0.0012713623000308871,-2.8831794261932373,0.04616524651646614,0.015632014721632004,2.4388253688812256,-0.17531973123550415,-0.0001411628763889894,2.4451188535500874,8.802427872780315,0.49729129672050476,-0.045109592378139496,0.0,False,1,0.0,,,60.0,40.0,80.0,5.0
49.34304607054219,2037,264.61981201171875,330.8885498046875,-0.0012944031041115522,-2.9684455394744873,0.045304641127586365,0.009223864413797855,2.4756791591644287,-0.16533046960830688,-0.0005325889214873314,2.4811936133548618,8.932297008077503,0.496383398771286,-0.02636367827653885,0.0,False,1,0.0,,,60.0,40.0,80.0,5.0
49.39653138583526,2038,264.7536926269531,330.87890625,-0.0012861251598224044,-3.1035773754119873,0.045202188193798065,0.011538960039615631,2.5383780002593994,-0.1849040985107422,0.0001579093950567767,2.545103617297802,9.162373022272087,0.49696284532546997,-0.04149133339524269,0.0,False,1,0.0,,,60.0,40.0,80.0,5.0
49.44051588093862,2039,264.8663635253906,330.8700256347656,-0.0012727737193927169,-3.241730213165283,0.0455641895532608,0.0170926284044981,2.577634811401367,-0.2025153487920761,0.00028292654315009713,2.5855780335336944,9.3080809207213,0.49668046832084656,-0.050578244030475616,0.0,False,1,0.0,,,60.0,40.0,80.0,5.0
49.47462676977739,2040,264.9555358886719,330.86273193359375,-0.0012540053576231003,-3.3525400161743164,0.04663652926683426,0.019844453781843185,2.625302314758301,-0.21323956549167633,0.0004251956706866622,2.6339482790969395,9.482213804748982,0.49668046832084656,-0.050578244030475616,0.0,False,1,0.0,,,60.0,40.0,80.0,5.0
49.52947134664282,2041,265.1017761230469,330.8504638671875,-0.0012658309424296021,-3.5279247760772705,0.04708732292056084,0.02013549394905567,2.684528112411499,-0.22365283966064453,-0.0001587295555509627,2.6938284659961163,9.697782477586019,0.49645188450813293,-0.047335751354694366,0.0,False,1,0.0,,,60.0,40.0,80.0,5.0
49.559553836937994,2042,265.1838073730469,330.84344482421875,-0.001223068218678236,-3.6214911937713623,0.04861728474497795,0.02014518901705742,2.744413375854492,-0.2325633019208908,0.001110343961045146,2.7542497526246796,9.915299109448847,0.4962548017501831,-0.04635530710220337,0.0,False,1,0.0,,,60.0,40.0,80.0,5.0
49.59453758737072,2043,265.2808837890625,330.83489990234375,-0.0012312697945162654,-3.728729724884033,0.050017472356557846,0.020031768828630447,2.784940719604492,-0.24030128121376038,-0.00024898527772165835,2.7952888186121,10.063039747003561,0.4972677528858185,-0.04598785191774368,0.0,False,1,0.0,,,60.0,40.0,80.0,5.0
49.626996082719415,2044,265.37237548828125,330.82672119140625,-0.0012174606090411544,-3.8343207836151123,0.05109664052724838,0.02139274775981903,2.833573818206787,-0.2530924081802368,0.00030217645689845085,2.844854379685553,10.24147576686799,0.4965423345565796,-0.049987345933914185,0.0,False,1,0.0,,,60.0,40.0,80.0,5.0
49.65984574100003,2045,265.46649169921875,330.81781005859375,-0.0012110519455745816,-3.9545602798461914,0.05205287039279938,0.025028705596923828,2.8789148330688477,-0.27075719833374023,0.00015984535275492817,2.891618941365529,10.409828188915904,0.49667632579803467,-0.05744876712560654,0.0,False,1,0.0,,,60.0,40.0,80.0,5.0
